task_id,warehouse_id,clusterization_id,cluster_id,order_id,transport_type
1,5,14,10,40,car
1,5,14,10,33,car
1,5,14,10,35,car
1,5,14,10,36,car
1,6,14,11,47,car
1,6,14,11,42,car
1,6,14,11,41,car
1,6,14,11,43,car
1,6,14,11,46,car
1,6,14,12,45,car
1,6,14,12,44,car
1,1,15,1,7,car
1,1,15,1,3,car
1,1,15,1,2,car
1,1,15,1,1,car
1,1,15,1,4,car
1,1,15,2,8,car
1,1,15,2,6,car
1,1,15,2,5,car
1,2,15,3,12,car
1,2,15,3,9,car
1,2,15,3,13,car
1,2,15,3,15,car
1,2,15,3,11,car
1,2,15,4,16,car
1,2,15,4,14,car
1,2,15,4,10,car
1,3,15,5,23,car
1,3,15,5,18,car
1,3,15,5,22,car
1,3,15,5,17,car
1,3,15,5,19,car
1,3,15,6,20,car
1,3,15,6,21,car
1,4,15,7,28,car
1,4,15,7,25,car
1,4,15,7,30,car
1,4,15,7,29,car
1,4,15,7,24,car
1,4,15,8,26,car
1,4,15,8,27,car
1,5,15,9,39,car
1,5,15,9,34,car
1,5,15,9,31,car
1,5,15,9,37,car
1,5,15,9,32,car
1,5,15,10,38,car
1,5,15,10,40,car
1,5,15,10,33,car
1,5,15,10,35,car
1,5,15,10,36,car
1,6,15,11,41,car
1,6,15,11,43,car
1,6,15,11,46,car
1,6,15,11,45,car
1,6,15,11,44,car
1,6,15,12,47,car
1,6,15,12,42,car
1,1,16,1,7,car
1,1,16,1,3,car
1,1,16,1,2,car
1,1,16,1,1,car
1,1,16,1,4,car
1,1,16,2,8,car
1,1,16,2,6,car
1,1,16,2,5,car
1,2,16,3,12,car
1,2,16,3,9,car
1,2,16,3,13,car
1,2,16,3,15,car
1,2,16,3,11,car
1,2,16,4,16,car
1,2,16,4,14,car
1,2,16,4,10,car
1,3,16,5,21,car
1,3,16,5,23,car
1,3,16,5,18,car
1,3,16,5,22,car
1,3,16,5,17,car
1,3,16,6,19,car
1,3,16,6,20,car
1,4,16,7,28,car
1,4,16,7,25,car
1,4,16,7,30,car
1,4,16,7,29,car
1,4,16,7,24,car
1,4,16,8,26,car
1,4,16,8,27,car
1,5,16,9,39,car
1,5,16,9,34,car
1,5,16,9,31,car
1,5,16,9,37,car
1,5,16,9,32,car
1,5,16,10,38,car
1,5,16,10,40,car
1,5,16,10,33,car
1,5,16,10,35,car
1,5,16,10,36,car
1,6,16,11,42,car
1,6,16,11,41,car
1,6,16,11,43,car
1,6,16,11,46,car
1,6,16,11,45,car
1,6,16,12,44,car
1,6,16,12,47,car
1,1,17,1,7,car
1,1,17,1,5,car
1,1,17,1,6,car
1,1,17,1,8,car
1,1,17,1,4,car
1,1,17,2,1,car
1,1,17,2,2,car
1,1,17,2,3,car
1,2,17,3,15,car
1,2,17,3,13,car
1,2,17,3,9,car
1,2,17,3,12,car
1,2,17,3,10,car
1,2,17,4,14,car
1,2,17,4,16,car
1,2,17,4,11,car
1,3,17,5,23,car
1,3,17,5,21,car
1,3,17,5,20,car
1,3,17,5,19,car
1,3,17,5,17,car
1,3,17,6,22,car
1,3,17,6,18,car
1,4,17,7,29,car
1,4,17,7,30,car
1,4,17,7,25,car
1,4,17,7,28,car
1,4,17,7,27,car
1,4,17,8,26,car
1,4,17,8,24,car
1,5,17,9,32,car
1,5,17,9,37,car
1,5,17,9,31,car
1,5,17,9,34,car
1,5,17,9,39,car
1,5,17,10,36,car
1,5,17,10,35,car
1,5,17,10,33,car
1,5,17,10,40,car
1,5,17,10,38,car
1,6,17,11,42,car
1,6,17,11,47,car
1,6,17,11,44,car
1,6,17,11,45,car
1,6,17,11,46,car
1,6,17,12,43,car
1,6,17,12,41,car
1,1,18,1,5,car
1,1,18,1,6,car
1,1,18,1,8,car
1,1,18,1,4,car
1,1,18,1,1,car
1,1,18,2,2,car
1,1,18,2,3,car
1,1,18,2,7,car
1,2,18,3,10,car
1,2,18,3,14,car
1,2,18,3,16,car
1,2,18,3,11,car
1,2,18,3,15,car
1,2,18,4,13,car
1,2,18,4,9,car
1,2,18,4,12,car
1,3,18,5,20,car
1,3,18,5,19,car
1,3,18,5,17,car
1,3,18,5,22,car
1,3,18,5,18,car
1,3,18,6,23,car
1,3,18,6,21,car
1,4,18,7,26,car
1,4,18,7,24,car
1,4,18,7,29,car
1,4,18,7,30,car
1,4,18,7,25,car
1,4,18,8,28,car
1,4,18,8,27,car
1,5,18,9,36,car
1,5,18,9,35,car
1,5,18,9,33,car
1,5,18,9,40,car
1,5,18,9,38,car
1,5,18,10,32,car
1,5,18,10,37,car
1,5,18,10,31,car
1,5,18,10,34,car
1,5,18,10,39,car
1,6,18,11,44,car
1,6,18,11,45,car
1,6,18,11,46,car
1,6,18,11,43,car
1,6,18,11,41,car
1,6,18,12,42,car
1,6,18,12,47,car
1,1,19,1,6,car
1,1,19,1,8,car
1,1,19,1,4,car
1,1,19,1,1,car
1,1,19,1,2,car
1,1,19,2,3,car
1,1,19,2,7,car
1,1,19,2,5,car
1,2,19,3,10,car
1,2,19,3,14,car
1,2,19,3,16,car
1,2,19,3,11,car
1,2,19,3,15,car
1,2,19,4,13,car
1,2,19,4,9,car
1,2,19,4,12,car
1,3,19,5,20,car
1,3,19,5,19,car
1,3,19,5,17,car
1,3,19,5,22,car
1,3,19,5,18,car
1,3,19,6,23,car
1,3,19,6,21,car
1,4,19,7,26,car
1,4,19,7,24,car
1,4,19,7,29,car
1,4,19,7,30,car
1,4,19,7,25,car
1,4,19,8,28,car
1,4,19,8,27,car
1,5,19,9,36,car
1,5,19,9,35,car
1,5,19,9,33,car
1,5,19,9,40,car
1,5,19,9,38,car
1,5,19,10,32,car
1,5,19,10,37,car
1,5,19,10,31,car
1,5,19,10,34,car
1,5,19,10,39,car
1,6,19,11,44,car
1,6,19,11,45,car
1,6,19,11,46,car
1,6,19,11,43,car
1,6,19,11,41,car
1,6,19,12,42,car
1,6,19,12,47,car
1,1,20,1,4,car
1,1,20,1,1,car
1,1,20,1,2,car
1,1,20,1,3,car
1,1,20,1,7,car
1,1,20,2,5,car
1,1,20,2,6,car
1,1,20,2,8,car
1,2,20,3,14,car
1,2,20,3,16,car
1,2,20,3,11,car
1,2,20,3,15,car
1,2,20,3,13,car
1,2,20,4,9,car
1,2,20,4,12,car
1,2,20,4,10,car
1,3,20,5,17,car
1,3,20,5,22,car
1,3,20,5,18,car
1,3,20,5,23,car
1,3,20,5,21,car
1,3,20,6,20,car
1,3,20,6,19,car
1,4,20,7,24,car
1,4,20,7,29,car
1,4,20,7,30,car
1,4,20,7,25,car
1,4,20,7,28,car
1,4,20,8,27,car
1,4,20,8,26,car
1,5,20,9,36,car
1,5,20,9,35,car
1,5,20,9,33,car
1,5,20,9,40,car
1,5,20,9,38,car
1,5,20,10,32,car
1,5,20,10,37,car
1,5,20,10,31,car
1,5,20,10,34,car
1,5,20,10,39,car
1,6,20,11,45,car
1,6,20,11,46,car
1,6,20,11,43,car
1,6,20,11,41,car
1,6,20,11,42,car
1,6,20,12,47,car
1,6,20,12,44,car
1,1,21,1,6,car
1,1,21,1,8,car
1,1,21,1,4,car
1,1,21,1,1,car
1,1,21,1,2,car
1,1,21,2,3,car
1,1,21,2,7,car
1,1,21,2,5,car
1,2,21,3,10,car
1,2,21,3,14,car
1,2,21,3,16,car
1,2,21,3,11,car
1,2,21,3,15,car
1,2,21,4,13,car
1,2,21,4,9,car
1,2,21,4,12,car
1,3,21,5,19,car
1,3,21,5,17,car
1,3,21,5,22,car
1,3,21,5,18,car
1,3,21,5,23,car
1,3,21,6,21,car
1,3,21,6,20,car
1,4,21,7,26,car
1,4,21,7,24,car
1,4,21,7,29,car
1,4,21,7,30,car
1,4,21,7,25,car
1,4,21,8,28,car
1,4,21,8,27,car
1,5,21,9,36,car
1,5,21,9,35,car
1,5,21,9,33,car
1,5,21,9,40,car
1,5,21,9,38,car
1,5,21,10,32,car
1,5,21,10,37,car
1,5,21,10,31,car
1,5,21,10,34,car
1,5,21,10,39,car
1,6,21,11,44,car
1,6,21,11,45,car
1,6,21,11,46,car
1,6,21,11,43,car
1,6,21,11,41,car
1,6,21,12,42,car
1,6,21,12,47,car
1,1,22,1,4,bike
1,1,22,1,1,bike
1,1,22,1,2,bike
1,1,22,1,3,bike
1,1,22,1,7,bike
1,1,22,2,5,bike
1,1,22,2,6,bike
1,1,22,2,8,bike
1,2,22,3,14,bike
1,2,22,3,16,bike
1,2,22,4,11,bike
1,2,22,4,15,bike
1,2,22,5,13,bike
1,2,22,5,9,bike
1,2,22,5,12,bike
1,2,22,5,10,bike
1,3,22,6,17,bike
1,3,22,6,22,bike
1,3,22,7,18,bike
1,3,22,7,23,bike
1,3,22,8,21,bike
1,3,22,8,20,bike
1,3,22,8,19,bike
1,4,22,9,26,bike
1,4,22,9,24,bike
1,4,22,10,29,bike
1,4,22,10,30,bike
1,4,22,11,25,bike
1,4,22,11,28,bike
1,4,22,11,27,bike
1,5,22,12,36,bike
1,5,22,12,35,bike
1,5,22,12,33,bike
1,5,22,12,40,bike
1,5,22,13,38,bike
1,5,22,13,32,bike
1,5,22,14,37,bike
1,5,22,14,31,bike
1,5,22,15,34,bike
1,5,22,15,39,bike
1,6,22,16,45,bike
1,6,22,16,46,bike
1,6,22,16,43,bike
1,6,22,16,41,bike
1,6,22,17,42,bike
1,6,22,17,47,bike
1,6,22,17,44,bike
1,1,23,1,5,bike
1,1,23,1,6,bike
1,1,23,1,8,bike
1,1,23,2,4,bike
1,1,23,2,1,bike
1,1,23,2,2,bike
1,1,23,2,3,bike
1,1,23,2,7,bike
1,2,23,3,10,bike
1,2,23,3,14,bike
1,2,23,3,16,bike
1,2,23,4,11,bike
1,2,23,4,15,bike
1,2,23,5,13,bike
1,2,23,5,9,bike
1,2,23,5,12,bike
1,3,23,6,20,bike
1,3,23,6,19,bike
1,3,23,6,17,bike
1,3,23,7,22,bike
1,3,23,7,18,bike
1,3,23,8,23,bike
1,3,23,8,21,bike
1,4,23,9,26,bike
1,4,23,9,24,bike
1,4,23,10,29,bike
1,4,23,10,30,bike
1,4,23,11,25,bike
1,4,23,11,28,bike
1,4,23,11,27,bike
1,5,23,12,36,bike
1,5,23,12,35,bike
1,5,23,12,33,bike
1,5,23,12,40,bike
1,5,23,13,38,bike
1,5,23,13,32,bike
1,5,23,14,37,bike
1,5,23,14,31,bike
1,5,23,15,34,bike
1,5,23,15,39,bike
1,6,23,16,44,bike
1,6,23,16,45,bike
1,6,23,16,46,bike
1,6,23,16,43,bike
1,6,23,17,41,bike
1,6,23,17,42,bike
1,6,23,17,47,bike
1,1,24,1,5,bike
1,1,24,1,6,bike
1,1,24,1,8,bike
1,1,24,2,4,bike
1,1,24,2,1,bike
1,1,24,2,2,bike
1,1,24,2,3,bike
1,1,24,2,7,bike
1,2,24,3,10,bike
1,2,24,3,14,bike
1,2,24,3,16,bike
1,2,24,4,11,bike
1,2,24,4,15,bike
1,2,24,5,13,bike
1,2,24,5,9,bike
1,2,24,5,12,bike
1,3,24,6,20,bike
1,3,24,6,19,bike
1,3,24,6,17,bike
1,3,24,7,22,bike
1,3,24,7,18,bike
1,3,24,8,23,bike
1,3,24,8,21,bike
1,4,24,9,27,bike
1,4,24,9,26,bike
1,4,24,9,24,bike
1,4,24,10,29,bike
1,4,24,10,30,bike
1,4,24,11,25,bike
1,4,24,11,28,bike
1,5,24,12,36,bike
1,5,24,12,35,bike
1,5,24,12,33,bike
1,5,24,12,40,bike
1,5,24,13,38,bike
1,5,24,13,32,bike
1,5,24,14,37,bike
1,5,24,14,31,bike
1,5,24,15,34,bike
1,5,24,15,39,bike
1,6,24,16,47,bike
1,6,24,16,44,bike
1,6,24,16,45,bike
1,6,24,16,46,bike
1,6,24,16,43,bike
1,6,24,17,41,bike
1,6,24,17,42,bike
1,1,25,1,4,bike
1,1,25,1,1,bike
1,1,25,1,2,bike
1,1,25,1,3,bike
1,1,25,1,7,bike
1,1,25,2,5,bike
1,1,25,2,6,bike
1,1,25,2,8,bike
1,2,25,3,16,bike
1,2,25,3,11,bike
1,2,25,4,15,bike
1,2,25,4,13,bike
1,2,25,5,9,bike
1,2,25,5,12,bike
